,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.023332653061224493,0.0012056648187384793,0.015106449842661355,0.0033146653623955125,5.167285587176199,21.942053870491364,1.5445490703799867
Band2,0.019512244897959184,0.001592153291391974,0.017503916146427104,0.004033893827824663,8.159764802657328,23.04566471913807,1.114735967353341
Band3,0.05029183673469388,0.002072151276359897,0.04871947023437255,0.00749714153371334,4.1202537248563464,15.388388867217111,1.032273883372648
Band4,0.030661224489795916,0.003925053818766894,0.02405751715186942,0.007783268695707297,12.801360298161464,32.35275131084127,1.2744966280700893
Band5,0.48214285714285715,0.027280036806486628,0.5038730086329214,0.07516849297637547,5.658081708012041,14.918142406619122,0.9568737536685658
Band6,0.17801632653061225,0.0040201709243171116,0.17597577848553247,0.02217584550962064,2.258315853757262,12.60164648820905,1.011595618798456
Band7,0.0758265306122449,0.0021762892505648498,0.07117139495318726,0.011015532190514444,2.870089443619369,15.477471247767268,1.0654073966390505
