"wl","rad_cal_mean"
339.27405,0
339.6554751,0
340.0368547,0
340.4181889,0
340.7994776,0
341.1807209,0
341.5619188,0
341.9430712,0
342.3241781,0
342.7052396,0
343.0862557,0
343.4672263,0
343.8481514,0
344.2290311,0
344.6098654,0
344.9906541,0
345.3713975,0
345.7520953,0
346.1327477,0
346.5133546,0
346.8939161,0
347.2744321,0
347.6549026,0
348.0353276,0
348.4157072,0
348.7960413,5.31061279906339e-08
349.1763299,5.07241512200815e-08
349.5565731,4.82346648516525e-08
349.9367708,4.77667153830635e-08
350.316923,4.93767640004038e-08
350.6970297,4.99723566928168e-08
351.0770909,4.83126012398709e-08
351.4571067,4.80114799002829e-08
351.837077,4.66449304720441e-08
352.2170017,4.62624216449166e-08
352.596881,4.80741591737801e-08
352.9767149,4.59246192311838e-08
353.3565032,4.91807193344959e-08
353.736246,4.54751986442041e-08
354.1159433,4.84870761023458e-08
354.4955952,4.60073522426771e-08
354.8752015,4.64580279256118e-08
355.2547624,4.62191940062763e-08
355.6342777,4.71512100238767e-08
356.0137476,4.83607609715515e-08
356.3931719,4.78145885322778e-08
356.7725508,4.6661785021136e-08
357.1518841,4.68586642199758e-08
357.5311719,4.6325349185614e-08
357.9104143,4.58798457518853e-08
358.2896111,4.71422638480744e-08
358.6687624,4.67419733044465e-08
359.0478682,4.36992386613725e-08
359.4269285,4.65565034500495e-08
359.8059433,4.77888948530927e-08
360.1849125,4.73646347591022e-08
360.5638363,4.5241647383038e-08
360.9427145,4.57852636891665e-08
361.3215472,4.67746673536294e-08
361.7003344,4.72909334960597e-08
362.079076,4.61601497249619e-08
362.4577722,4.60369263504885e-08
362.8364228,4.46642077693333e-08
363.2150279,4.46053353414051e-08
363.5935874,4.58050186785016e-08
363.9721015,4.52857931314255e-08
364.35057,4.50276139236985e-08
364.7289929,4.51201327896046e-08
365.1073704,4.56465389504894e-08
365.4857023,4.51378776526971e-08
365.8639886,4.46746834798792e-08
366.2422294,4.35721433368123e-08
366.6204247,4.36236818687043e-08
366.9985745,4.51185243482239e-08
367.3766787,4.40474012917529e-08
367.7547373,4.44197997816888e-08
368.1327504,4.35038461607972e-08
368.510718,4.36981482176775e-08
368.88864,4.55148318890058e-08
369.2665165,4.62750324148096e-08
369.6443474,4.63983575436802e-08
370.0221328,4.55490724699604e-08
370.3998726,4.71511300117817e-08
370.7775668,4.54778504184669e-08
371.1552155,4.70255574523588e-08
371.5328187,4.60110709009037e-08
371.9103763,4.55796026536525e-08
372.2878883,4.74027156612848e-08
372.6653548,4.6484393341619e-08
373.0427757,4.48527868869553e-08
373.420151,4.47094531697372e-08
373.7974808,4.7089075296005e-08
374.174765,4.65178421146148e-08
374.5520036,4.73352513040555e-08
374.9291967,4.66332325073568e-08
375.3063442,4.65822907296264e-08
375.6834461,4.68938048580399e-08
376.0605024,4.57388725128261e-08
376.4375132,4.51390663756844e-08
376.8144784,4.64024310565814e-08
377.191398,4.42254983474924e-08
377.568272,4.39405274077059e-08
377.9451005,4.53747615900933e-08
378.3218833,4.43970247635266e-08
378.6986206,4.53457187651459e-08
379.0753123,4.42523491727789e-08
379.4519584,4.35232027384296e-08
379.828559,4.36352683827838e-08
380.2051139,4.53549343987978e-08
380.5816232,4.32565938390307e-08
380.958087,4.45554373089166e-08
381.3345051,4.36132741993876e-08
381.7108777,4.27108455331977e-08
382.0872046,4.37749939668302e-08
382.463486,4.39800302996889e-08
382.8397218,4.34107750455682e-08
383.2159119,4.32832391284261e-08
383.5920565,4.28981336069301e-08
383.9681554,4.18011659169054e-08
384.3442088,4.30573002028098e-08
384.7202165,4.20814710455692e-08
385.0961787,4.2795489424447e-08
385.4720952,4.25196281495488e-08
385.8479661,4.23351847135458e-08
386.2237914,4.21881952455885e-08
386.5995711,4.05413233472125e-08
386.9753052,4.02272251456261e-08
387.3509936,3.98906138316369e-08
387.7266364,4.03300106918854e-08
388.1022337,4.165140767116e-08
388.4777853,4.13823406002289e-08
388.8532912,4.0859668205657e-08
389.2287516,4.08905252766049e-08
389.6041663,4.06399562300826e-08
389.9795354,4.09271523294481e-08
390.3548589,4.05409919341366e-08
390.7301367,3.98084154475996e-08
391.1053689,4.02213845601075e-08
391.4805555,3.98290450368883e-08
391.8556964,4.0346416870727e-08
392.2307918,3.98990686631017e-08
392.6058414,3.94597224903202e-08
392.9808455,3.86111970757412e-08
393.3558039,3.8934118939009e-08
393.7307166,3.95796414185327e-08
394.1055837,3.84978748192361e-08
394.4804052,3.84682514024099e-08
394.855181,3.86431944497445e-08
395.2299112,3.8248023066265e-08
395.6045957,3.80582499855055e-08
395.9792346,3.78333244108981e-08
396.3538278,3.77398381275657e-08
396.7283754,3.72419728765186e-08
397.1028773,3.74574420748448e-08
397.4773336,3.73985036850611e-08
397.8517442,3.69708550394374e-08
398.2261092,3.68071030923216e-08
398.6004285,3.68450141561346e-08
