"wl","rad_cal_mean"
398.9747021,3.21822909930735e-08
399.3489301,3.23140693501242e-08
399.7231124,3.20386068863069e-08
400.097249,3.14411394046788e-08
400.47134,3.14388058418742e-08
400.8453853,3.14003965382312e-08
401.219385,3.12920431895571e-08
401.593339,3.10738019865007e-08
401.9672473,3.11289625498345e-08
402.3411099,3.10497434765448e-08
402.7149268,3.07054233794097e-08
403.0886981,3.1072103961093e-08
403.4624237,3.0836908422654e-08
403.8361037,3.08139915880917e-08
404.2097379,3.04438717538421e-08
404.5833265,3.07262228251814e-08
404.9568693,3.0206156373016e-08
405.3303665,2.99722692208924e-08
405.703818,2.99031213217753e-08
406.0772239,2.97019581317071e-08
406.450584,2.9622584663702e-08
406.8238984,2.9766606055687e-08
407.1971672,2.95105368995132e-08
407.5703902,2.96472075173881e-08
407.9435676,2.93247940646015e-08
408.3166993,2.95048368732237e-08
408.6897852,2.92084343670254e-08
409.0628255,2.90690710931189e-08
409.4358201,2.90193849361793e-08
409.808769,2.88054550878022e-08
410.1816721,2.89518358134187e-08
410.5545296,2.9163288439804e-08
410.9273414,2.86090399046253e-08
411.3001074,2.85942915672198e-08
411.6728278,2.84049080579597e-08
412.0455024,2.8308859552626e-08
412.4181313,2.82587376479586e-08
412.7907145,2.82706967513025e-08
413.163252,2.81175625362327e-08
413.5357438,2.75476670210821e-08
413.9081899,2.77279064127139e-08
414.2805902,2.72686547174806e-08
414.6529448,2.74722336529086e-08
415.0252538,2.73183368275452e-08
415.3975169,2.73007449993353e-08
415.7697344,2.73487883839728e-08
416.1419061,2.6979534272612e-08
416.5140321,2.7053689085626e-08
416.8861124,2.69194837278462e-08
417.258147,2.69591059893431e-08
417.6301358,2.67420835640519e-08
418.0020789,2.67117402200466e-08
418.3739762,2.65443836879633e-08
418.7458279,2.65936908222901e-08
419.1176337,2.65878784244335e-08
419.4893939,2.61799193433011e-08
419.8611083,2.61886536125142e-08
420.232777,2.63370182648308e-08
420.6043999,2.62331164807696e-08
420.9759771,2.59581856187348e-08
421.3475085,2.64126847475427e-08
421.7189942,2.58858031136515e-08
422.0904341,2.57221912278484e-08
422.4618283,2.57749219008032e-08
422.8331768,2.5744329881048e-08
423.2044794,2.56623116264625e-08
423.5757364,2.5358328295813e-08
423.9469476,2.53708539698425e-08
424.318113,2.52765297564501e-08
424.6892326,2.51100194665181e-08
425.0603066,2.51730423377586e-08
425.4313347,2.5192582244879e-08
425.8023171,2.49001068875289e-08
426.1732537,2.493130356148e-08
426.5441446,2.44746321487715e-08
426.9149897,2.47283454282848e-08
427.285789,2.46177130411538e-08
427.6565425,2.44988821420341e-08
428.0272503,2.45542243792155e-08
428.3979123,2.43751932174395e-08
428.7685286,2.45852535415404e-08
429.139099,2.42144058180635e-08
429.5096237,2.39827618553704e-08
429.8801026,2.40197803069294e-08
430.2505358,2.40324696569363e-08
430.6209231,2.38306934590189e-08
430.9912647,2.3721160731065e-08
431.3615605,2.37037653835412e-08
431.7318105,2.3819332840528e-08
432.1020147,2.36737174727395e-08
432.4721731,2.35781330655419e-08
432.8422858,2.3472454911716e-08
433.2123526,2.33283374545147e-08
433.5823737,2.31366069063962e-08
433.952349,2.29902791858908e-08
434.3222784,2.29189512565515e-08
434.6921621,2.29289863036371e-08
435.062,2.25453615500843e-08
435.4317921,2.24436476270877e-08
435.8015384,2.22116410915877e-08
436.1712389,2.24231883297593e-08
436.5408935,2.23411719212237e-08
436.9105024,2.21347554698441e-08
437.2800655,2.20390051634591e-08
437.6495827,2.21904862553816e-08
438.0190542,2.20270539882275e-08
438.3884798,2.21387812929116e-08
438.7578597,2.18133351431928e-08
439.1271937,2.19828814757107e-08
439.4964819,2.16980706945377e-08
439.8657243,2.14907379637284e-08
440.2349209,1.97058855230264e-08
440.6040716,1.94483335279422e-08
440.9731766,1.98344437643617e-08
441.3422357,1.92483334454965e-08
441.711249,1.91276044143342e-08
442.0802164,1.95923186211836e-08
442.4491381,1.99823311722059e-08
442.8180139,2.03792270127881e-08
443.1868439,2.07892666839884e-08
443.5556281,2.0445165412858e-08
443.9243664,2.00854913828189e-08
444.2930589,1.98716843928815e-08
444.6617056,2.01253332881632e-08
445.0303064,2.05118622701112e-08
445.3988614,2.05033349086316e-08
445.7673705,2.05583230339785e-08
446.1358338,2.07466481577371e-08
446.5042513,2.07437146658449e-08
446.872623,2.05180264621396e-08
447.2409487,2.07048130137877e-08
447.6092287,2.06408347497843e-08
447.9774628,2.05030845875374e-08
448.345651,2.04638986531232e-08
448.7137934,2.06252318929594e-08
449.08189,2.05656305398944e-08
449.4499407,2.04160194720234e-08
449.8179455,2.05191258453518e-08
450.1859045,2.04520345440036e-08
450.5538177,2.05691337629791e-08
450.9216849,2.0677883978431e-08
451.2895063,2.06266313578492e-08
451.6572819,2.05598241837788e-08
452.0250116,2.05465564090073e-08
452.3926954,2.04196841357321e-08
452.7603334,2.05529815526741e-08
453.1279255,2.0537671898582e-08
453.4954717,2.0327535545683e-08
453.8629721,2.04403072880771e-08
454.2304266,2.06645356496706e-08
454.5978352,2.02549253299331e-08
454.965198,1.92105927873581e-08
455.3325148,1.9328082638624e-08
455.6997858,2.02010199489969e-08
456.067011,2.04144339793115e-08
456.4341902,2.04321430340399e-08
456.8013236,2.02425076576629e-08
457.168411,2.02200073490008e-08
457.5354526,2.02309225331098e-08
457.9024484,2.03194632137e-08
458.2693982,2.02454441283718e-08
458.6363021,2.02163567678458e-08
459.0031602,1.98537977960531e-08
459.3699723,2.00408738247463e-08
459.7367386,1.98846271893184e-08
460.103459,1.99634402179557e-08
460.4701335,1.97000109979185e-08
460.8367621,1.96674858306248e-08
461.2033447,1.96449358129214e-08
461.5698815,1.95908032246327e-08
461.9363724,1.96038561307459e-08
462.3028174,1.95604499512509e-08
462.6692165,1.96301089749585e-08
463.0355697,1.93278017301804e-08
463.401877,1.93069759856393e-08
463.7681383,1.91698051077791e-08
464.1343538,1.91320903044338e-08
464.5005234,1.91318872724387e-08
464.866647,1.88792721237621e-08
465.2327247,1.89125160892149e-08
465.5987565,1.88407849677993e-08
465.9647424,1.85019111586092e-08
466.3306824,1.85450891706407e-08
466.6965765,1.85184225763298e-08
467.0624246,1.84635311904919e-08
467.4282269,1.8387739645239e-08
467.7939832,1.81350751890061e-08
468.1596936,1.81091860968673e-08
468.525358,1.78287386646475e-08
468.8909765,1.77482062698627e-08
469.2565491,1.76006764622489e-08
469.6220758,1.76150967102042e-08
469.9875565,1.73698269185968e-08
470.3529913,1.72621097684161e-08
470.7183802,1.72222013604292e-08
471.0837232,1.7032820931448e-08
471.4490202,1.68656643054008e-08
471.8142712,1.66466414188975e-08
472.1794763,1.67629152189501e-08
472.5446355,1.663877735515e-08
472.9097488,1.63679483185319e-08
473.2748161,1.62672508525379e-08
473.6398374,1.61070046567598e-08
474.0048128,1.59767757634707e-08
474.3697423,1.57156807510951e-08
474.7346258,1.56699573670972e-08
475.0994633,1.55536146538664e-08
475.464255,1.54305129754626e-08
475.8290006,1.53219237269156e-08
476.1937003,1.51404336456709e-08
476.558354,1.49845516132561e-08
476.9229618,1.48488948883329e-08
477.2875237,1.47054026069749e-08
477.6520395,1.45938189654939e-08
478.0165094,1.43427358893485e-08
478.3809334,1.41768092903915e-08
478.7453113,1.41379730360628e-08
479.1096433,1.39185709084903e-08
479.4739294,1.3788493285795e-08
479.8381695,1.35690416551363e-08
480.2023636,1.3556149921665e-08
480.5665117,1.33218724507293e-08
480.9306139,1.32770588924668e-08
481.29467,1.31313199964622e-08
481.6586802,1.29082304128767e-08
482.0226445,1.28653000171686e-08
482.3865627,1.26322542309402e-08
482.750435,1.25338162702629e-08
483.1142613,1.23992754927937e-08
483.4780416,1.22576080596911e-08
483.8417759,1.21199739976696e-08
484.2054642,1.2047531761145e-08
484.5691066,1.18388635328964e-08
484.932703,1.1747860890328e-08
485.2962533,1.1663603394124e-08
485.6597577,1.1518399524466e-08
486.0232161,1.13926754814768e-08
486.3866285,1.1357447648726e-08
486.7499949,1.12180877482151e-08
487.1133153,1.11129987163809e-08
487.4765897,1.09432232494751e-08
487.8398181,1.08497515662181e-08
488.2030005,1.08160167613168e-08
488.5661369,1.06958435573201e-08
488.9292273,1.06302900754343e-08
489.2922716,1.04884728095593e-08
489.65527,1.04884276526315e-08
490.0182224,1.03473609181088e-08
490.3811288,1.02581177834545e-08
490.7439891,1.02390998439401e-08
491.1068034,1.00862917482732e-08
491.4695718,1.00777224647969e-08
491.8322941,9.98912998316889e-09
492.1949704,9.92745187594634e-09
492.5576006,9.85171672434311e-09
492.9201849,9.79501559818175e-09
493.2827231,9.75825023547612e-09
493.6452153,9.7147782583142e-09
494.0076615,9.64196372480078e-09
494.3700617,9.58304591337204e-09
494.7324158,9.51325101827479e-09
495.0947239,9.50883520126401e-09
495.456986,9.43882137652449e-09
495.8192021,9.36928910464772e-09
496.1813721,9.32689151609793e-09
496.543496,9.33178613542556e-09
496.905574,9.27759038406024e-09
497.2676059,9.24776824024318e-09
497.6295918,9.20452444620564e-09
497.9915316,9.14696181761429e-09
498.3534254,9.11901806667792e-09
498.7152731,9.10297298833066e-09
499.0770748,9.07401866649085e-09
499.4388305,9.02197960912431e-09
499.8005401,9.00314385615618e-09
500.1622037,8.98388324195308e-09
500.5238212,8.94539065851661e-09
500.8853927,8.94330422257391e-09
501.2469181,8.94559910106959e-09
501.6083974,8.89163894298941e-09
501.9698307,8.88765125072154e-09
502.331218,8.86021260843988e-09
502.6925592,8.8544585396554e-09
503.0538543,8.80214984319293e-09
503.4151034,8.82937477570334e-09
503.7763064,8.78869915945522e-09
504.1374633,8.78316354253914e-09
504.4985742,8.77114448794676e-09
504.859639,8.75020098670711e-09
505.2206578,8.72403815437502e-09
505.5816305,8.73198011971632e-09
505.9425571,8.70580359353736e-09
506.3034376,8.69054757419166e-09
506.6642721,8.69429623702097e-09
507.0250605,8.67645055803392e-09
507.3858028,8.6796412068565e-09
507.746499,8.67706979324431e-09
508.1071492,8.67666652482787e-09
508.4677533,8.65304776095535e-09
508.8283113,8.65663442574864e-09
509.1888232,8.63202463759281e-09
509.549289,8.62753800243658e-09
509.9097087,8.61082280138509e-09
510.2700824,8.64159160089856e-09
510.63041,8.59241754397556e-09
510.9906914,8.56832205759103e-09
511.3509268,8.58628308632433e-09
511.7111161,8.56730889910403e-09
512.0712593,8.57907077449558e-09
512.4313564,8.57280714517133e-09
512.7914074,8.54915578653339e-09
513.1514123,8.56266420735133e-09
513.5113711,8.56077987315404e-09
513.8712838,8.52238536894762e-09
514.2311504,8.53693837342460e-09
514.5909709,8.51406434223115e-09
514.9507453,8.48936882007321e-09
515.3104736,8.5159625213553e-09
515.6701558,8.49193188521403e-09
516.0297919,8.50030046786374e-09
516.3893818,8.49333066444912e-09
516.7489257,8.4831669940809e-09
517.1084234,8.49137673252833e-09
517.467875,8.49750156456067e-09
517.8272805,8.49284118515273e-09
518.1866399,8.48414258094458e-09
518.5459531,8.4825543569985e-09
518.9052203,8.4938549143498e-09
519.2644413,8.46067661522616e-09
519.6236162,8.47616963040027e-09
519.982745,8.47749306754553e-09
520.3418276,8.44115897673749e-09
520.7008641,8.43727849375463e-09
521.0598545,8.45478228907827e-09
521.4187988,8.42114678986921e-09
521.7776969,8.43652956331331e-09
522.1365489,8.43317652807993e-09
522.4953547,8.40454629403443e-09
522.8541144,8.41940700340758e-09
523.212828,8.40832974677262e-09
523.5714954,8.39462101324311e-09
523.9301167,8.3809187197339e-09
524.2886919,8.43117604894153e-09
524.6472209,8.39429076860367e-09
525.0057038,8.40378289108214e-09
525.3641405,8.38608643009718e-09
525.7225311,8.36602656353325e-09
526.0808755,8.36161142945393e-09
526.4391738,8.39835599030726e-09
526.7974259,8.37535681694183e-09
527.1556318,8.3681888441774e-09
527.5137917,8.32511689464839e-09
527.8719053,8.34468160456929e-09
528.2299728,8.30556573173603e-09
528.5879941,8.30688365506843e-09
528.9459693,8.3079369076492e-09
529.3038983,8.33792390894758e-09
529.6617812,8.31196413039371e-09
530.0196179,8.30972714735500e-09
530.3774084,8.31118255492363e-09
530.7351528,8.29176663060833e-09
531.0928509,8.28382393769891e-09
531.450503,8.26089857559247e-09
531.8081088,8.26251283638075e-09
532.1656685,8.25574973498162e-09
532.523182,8.24660255292690e-09
532.8806493,8.23843640921764e-09
533.2380704,8.25238116741446e-09
533.5954454,8.26945528325463e-09
533.9527742,8.22661601437222e-09
534.3100568,8.22343767915485e-09
534.6672932,8.25538695653868e-09
535.0244834,8.21559333079839e-09
535.3816275,8.23565587708155e-09
535.7387253,8.20000660465709e-09
536.095777,8.2265767895842e-09
536.4527825,8.20479934799975e-09
536.8097418,8.18550651929003e-09
537.1666549,8.2170104962433e-09
537.5235218,8.23072599117065e-09
537.8803425,8.21258193750207e-09
538.237117,8.17280538565293e-09
538.5938453,8.20100960547471e-09
538.9505274,8.18038674001735e-09
539.3071633,8.19284312770332e-09
539.663753,8.18415322959069e-09
540.0202966,8.19922162710025e-09
540.3767938,8.20348485170212e-09
540.7332449,8.15918438909273e-09
541.0896498,8.19382761680678e-09
541.4460085,8.17489117252644e-09
541.802321,8.1991089752168e-09
542.1585872,8.17586773741014e-09
542.5148072,8.17723798829715e-09
542.8709811,8.17487807213186e-09
543.2271087,8.17447425348787e-09
543.5831901,8.17333083953909e-09
543.9392252,8.18864185765397e-09
544.2952142,8.17587910668962e-09
544.6511569,8.18900987036634e-09
545.0070534,8.18798871884073e-09
545.3629037,8.22045154167036e-09
545.7187077,8.18163340519538e-09
546.0744655,8.17036418000669e-09
546.4301771,8.21917949023889e-09
546.7858425,8.19069020602984e-09
547.1414616,8.18970871346112e-09
547.4970345,8.17535406867084e-09
547.8525611,8.16571109323032e-09
548.2080416,8.17669103205673e-09
548.5634757,8.16704993725284e-09
548.9188637,8.18689291467425e-09
549.2742054,8.19150910224859e-09
549.6295008,8.18917694369807e-09
549.9847501,8.19097184814624e-09
550.339953,8.16354918181024e-09
550.6951098,8.19399776988616e-09
551.0502202,8.18991307690926e-09
551.4052845,8.17677789397413e-09
551.7603024,8.1948177537752e-09
552.1152742,8.20274444404124e-09
552.4701996,8.2126049237377e-09
552.8250788,8.21074590885847e-09
553.1799118,8.22258435147095e-09
553.5346985,8.24045032524035e-09
553.889439,8.24232362062845e-09
554.2441331,8.23687547866726e-09
554.5987811,8.25813250571926e-09
554.9533827,8.26865848545477e-09
555.3079381,8.25544910069969e-09
555.6624472,8.25995814586751e-09
556.0169101,8.29587902715167e-09
556.3713267,8.2876902756259e-09
556.725697,8.29207278983724e-09
557.0800211,8.29253929097504e-09
557.4342988,8.3107887263966e-09
557.7885303,8.33335983233243e-09
558.1427156,8.31227483977047e-09
558.4968545,8.32219965141276e-09
558.8509472,8.35711878972689e-09
559.2049936,8.33349542825733e-09
559.5589937,8.35705942082874e-09
559.9129475,8.34945187279452e-09
560.266855,8.34013706613619e-09
560.6207163,8.39721437369406e-09
560.9745312,8.39430168201077e-09
561.3282999,8.36540288401682e-09
561.6820223,8.39709155473053e-09
562.0356984,8.395798816796e-09
562.3893282,8.41357504930595e-09
562.7429117,8.42878667683591e-09
563.0964489,8.42964331639691e-09
563.4499398,8.45110680488267e-09
563.8033845,8.44856626721909e-09
564.1567828,8.46453164954056e-09
564.5101348,8.4535885082069e-09
564.8634405,8.46178767107521e-09
565.2166999,8.47848968560279e-09
565.569913,8.46336717480752e-09
565.9230798,8.51403105459766e-09
566.2762003,8.52108689015408e-09
566.6292745,8.51562247756952e-09
566.9823023,8.52904229837938e-09
567.3352839,8.52958519274886e-09
567.6882191,8.5670873445653e-09
568.0411081,8.54550016526794e-09
568.3939507,8.58261155298664e-09
568.746747,8.58271507120691e-09
569.0994969,8.58518321304332e-09
569.4522006,8.63931626812193e-09
569.8048579,8.6281704950927e-09
570.1574689,8.64900005661473e-09
570.5100336,8.64263799664108e-09
570.8625519,8.68543392578855e-09
571.215024,8.67189951943729e-09
571.5674496,8.65041072646966e-09
571.919829,8.70570369208377e-09
572.272162,8.70942312784375e-09
572.6244487,8.69755472114579e-09
572.9766891,8.72191778878834e-09
573.3288831,8.74752625845228e-09
573.6810308,8.74626652762939e-09
574.0331321,8.77788777572523e-09
574.3851872,8.80658222139036e-09
574.7371958,8.79296568503733e-09
575.0891581,8.8246562053623e-09
575.4410741,8.85018112991420e-09
575.7929437,8.85052234084328e-09
576.144767,8.86808561188446e-09
576.496544,8.85223419464405e-09
576.8482745,8.88648294620281e-09
577.1999588,8.89499660660404e-09
577.5515966,8.91587753085034e-09
577.9031882,8.9366178228014e-09
578.2547333,8.94653958364858e-09
578.6062321,8.92983304299914e-09
578.9576846,9.00086052171866e-09
579.3090907,8.97052705859715e-09
579.6604504,8.98433236312474e-09
580.0117637,8.98438738275823e-09
580.3630307,9.03950629620724e-09
580.7142514,9.03912485614722e-09
581.0654256,9.08040154661031e-09
581.4165535,9.07738418900705e-09
581.7676351,9.06608523045685e-09
582.1186702,9.08986478817395e-09
582.469659,9.10040462508861e-09
582.8206014,9.13754045226736e-09
583.1714974,9.10665972813346e-09
583.5223471,9.12841493254589e-09
583.8731503,9.16645741570288e-09
584.2239072,9.19975458524803e-09
584.5746177,9.18710632044397e-09
584.9252819,9.22350646360687e-09
585.2758996,9.22506401732774e-09
585.626471,9.23644589056719e-09
585.9769959,9.23773856436903e-09
586.3274745,9.26600443456193e-09
586.6779067,9.28824558174727e-09
587.0282925,9.32563828001465e-09
587.3786319,9.31870202692729e-09
587.7289249,9.28446913672449e-09
588.0791715,9.35104083135981e-09
588.4293718,9.37140148858257e-09
588.7795256,9.37351434329802e-09
589.129633,9.41747407013766e-09
589.479694,9.39369087147145e-09
589.8297086,9.42364249223962e-09
590.1796768,9.44033991509285e-09
590.5295987,9.44248364253755e-09
590.879474,9.46182686899528e-09
591.229303,9.47251196960077e-09
591.5790856,9.46343436336254e-09
591.9288218,9.50072961768354e-09
592.2785115,9.52130943910144e-09
592.6281549,9.51168136881701e-09
592.9777518,9.52532513324055e-09
593.3273023,9.57352294842665e-09
593.6768064,9.58113448248791e-09
594.0262641,9.59864189789937e-09
594.3756753,9.59973642055773e-09
594.7250402,9.62186562558194e-09
595.0743586,9.62571826949844e-09
595.4236306,9.66170187034303e-09
595.7728561,9.64327350348418e-09
596.1220352,9.66239588976985e-09
596.4711679,9.63256013114778e-09
596.8202542,9.73977349954301e-09
597.169294,9.74069195829609e-09
597.5182874,9.72733737000187e-09
597.8672344,9.75119736521782e-09
598.2161349,9.70071715352953e-09
598.564989,9.80256581103406e-09
598.9137967,9.8110962357441e-09
599.2625579,9.77537517714507e-09
599.6112726,9.81815872828568e-09
599.959941,9.82265878860219e-09
600.3085628,9.78857512507491e-09
600.6571383,9.87057762097808e-09
601.0056672,9.85443014240014e-09
601.3541498,9.88579620441911e-09
601.7025859,9.84853106537213e-09
602.0509755,9.8439281432282e-09
602.3993187,9.85727479292548e-09
602.7476154,9.92960035888887e-09
603.0958657,9.9281707589087e-09
603.4440695,9.91706255954215e-09
603.7922268,9.89712428959875e-09
604.1403377,9.89871638550758e-09
604.4884021,9.99784554501127e-09
604.8364201,1.00003372096011e-08
605.1843916,9.97665387906053e-09
605.5323166,9.99450156735912e-09
605.8801952,9.93983102675275e-09
606.2280273,9.96717710250016e-09
606.5758129,9.95552770129921e-09
606.9235521,1.00482297143153e-08
607.2712448,1.00628920911408e-08
607.618891,1.00163710611174e-08
607.9664907,1.00414741388019e-08
608.3140439,1.00572101822042e-08
608.6615507,1.00160817913142e-08
609.009011,1.01306572115324e-08
609.3564248,1.01319959974792e-08
609.7037922,1.01173357183022e-08
610.051113,1.01255256282297e-08
610.3983874,1.01181505662917e-08
610.7456152,1.01117052750915e-08
611.0927966,1.00935609624213e-08
611.4399315,1.02201851772178e-08
611.7870199,1.02141618526719e-08
612.1340618,1.02270087444494e-08
612.4810572,1.02345124480475e-08
612.8280061,1.01929074151868e-08
613.1749086,1.02318656257222e-08
613.5217645,1.0220981429159e-08
613.8685739,1.02950830989884e-08
614.2153368,1.03544723594423e-08
614.5620533,1.028075368505e-08
614.9087232,1.03076058935096e-08
615.2553466,1.03162919570121e-08
615.6019235,1.03277663897816e-08
615.9484539,1.04479022850626e-08
616.2949378,1.04255293409494e-08
616.6413751,1.0455728979193e-08
616.987766,1.04146565552847e-08
617.3341103,1.04517134191171e-08
617.6804082,1.04299249466314e-08
618.0266595,1.04665499011451e-08
618.3728643,1.05524428211642e-08
618.7190225,1.05641539339051e-08
619.0651343,1.05780440654016e-08
619.4111995,1.05645742348099e-08
619.7572182,1.06004572378485e-08
620.1031904,1.05880177503605e-08
620.4491161,1.06201008416345e-08
620.7949952,1.07129013092642e-08
621.1408278,1.0713520550094e-08
621.4866139,1.07049401662892e-08
621.8323534,1.07034825575277e-08
622.1780464,1.0758031950525e-08
622.5236929,1.07656384595632e-08
622.8692928,1.08747400023386e-08
623.2148462,1.09030425293806e-08
623.560353,1.08850817926465e-08
623.9058133,1.08730823430676e-08
624.2512271,1.08817080594829e-08
624.5965943,1.09068637587373e-08
624.941915,1.1024245251669e-08
625.2871891,1.10222566023981e-08
625.6324167,1.10189274878588e-08
625.9775978,1.10567327939415e-08
626.3227323,1.10554770568369e-08
626.6678202,1.10804061812279e-08
627.0128616,1.10702089149075e-08
627.3578564,1.12103949805924e-08
627.7028047,1.1211667327291e-08
628.0477064,1.12196086410008e-08
628.3925615,1.12118268421312e-08
628.7373701,1.1262187948922e-08
629.0821321,1.12548029953791e-08
629.4268476,1.13514932314184e-08
629.7715165,1.13427443212657e-08
630.1161388,1.13837535180582e-08
630.4607146,1.1383750702015e-08
630.8052438,1.14077408621983e-08
631.1497264,1.14110972650646e-08
631.4941625,1.15133131293144e-08
631.838552,1.15285283700663e-08
632.1828949,1.1523166674681e-08
632.5271912,1.15765193326587e-08
632.871441,1.1555884674466e-08
633.2156441,1.15993843123784e-08
633.5598007,1.1578636446991e-08
633.9039107,1.16812095082123e-08
634.2479742,1.17177264034628e-08
634.591991,1.17374869784007e-08
634.9359613,1.17201013511269e-08
635.279885,1.17305489829116e-08
635.623762,1.18023683059e-08
635.9675925,1.18564720912168e-08
636.3113764,1.18656711963835e-08
636.6551137,1.19023757976749e-08
636.9988045,1.18981992143301e-08
637.3424486,1.19227316721183e-08
637.6860461,1.19283475163358e-08
638.029597,1.19227998954675e-08
638.3731013,1.2054971298825e-08
638.7165591,1.20831261879353e-08
639.0599702,1.2100750963424e-08
639.4033347,1.20998815347373e-08
639.7466526,1.21036867978345e-08
640.0899239,1.21144067242122e-08
640.4331486,1.22457359415425e-08
640.7763267,1.22571460480093e-08
641.1194582,1.22617625984252e-08
641.462543,1.22577996715549e-08
641.8055813,1.23108335080551e-08
642.1485729,1.23248950047325e-08
642.4915179,1.23048412748437e-08
642.8344163,1.23088036889026e-08
643.1772681,1.24162089203638e-08
643.5200732,1.24467350697046e-08
